Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Exon region start (bp)	Exon region end (bp)	CDS start	CDS end	Exon stable ID	Exon rank in transcript	Transcript start (bp)	Transcript end (bp)	5' UTR start	5' UTR end	3' UTR start	3' UTR end	Transcription start site (TSS)	Gene start (bp)	Gene end (bp)	cDNA coding start	cDNA coding end	Genomic coding start	Genomic coding end
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	10986905	10987003	761	859	ENSE00003604554	5	10960957	11062263					10960957	10960824	11079426	1010	1108	10986905	10987003
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	10987666	10987924	860	1118	ENSE00003531833	6	10960957	11062263					10960957	10960824	11079426	1109	1367	10987666	10987924
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	10989317	10989443	1119	1245	ENSE00003670957	7	10960957	11062263					10960957	10960824	11079426	1368	1494	10989317	10989443
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	10991150	10991323	1246	1419	ENSE00003607688	8	10960957	11062263					10960957	10960824	11079426	1495	1668	10991150	10991323
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	10994828	10995001	1420	1593	ENSE00003546739	9	10960957	11062263					10960957	10960824	11079426	1669	1842	10994828	10995001
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	10996213	10996380	1594	1761	ENSE00003527768	10	10960957	11062263					10960957	10960824	11079426	1843	2010	10996213	10996380
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	10996494	10996544	1762	1812	ENSE00003667937	11	10960957	11062263					10960957	10960824	11079426	2011	2061	10996494	10996544
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11003029	11003159	1813	1943	ENSE00003667107	12	10960957	11062263					10960957	10960824	11079426	2062	2192	11003029	11003159
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11003340	11003397	1944	2001	ENSE00003539754	13	10960957	11062263					10960957	10960824	11079426	2193	2250	11003340	11003397
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11007902	11008023	2002	2123	ENSE00003581372	14	10960957	11062263					10960957	10960824	11079426	2251	2372	11007902	11008023
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11010381	11010531	2124	2274	ENSE00003530860	15	10960957	11062263					10960957	10960824	11079426	2373	2523	11010381	11010531
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11012949	11013112	2275	2438	ENSE00003654082	16	10960957	11062263					10960957	10960824	11079426	2524	2687	11012949	11013112
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11018957	11019023	2439	2505	ENSE00003474879	17	10960957	11062263					10960957	10960824	11079426	2688	2754	11018957	11019023
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11019591	11019701	2506	2616	ENSE00003477043	18	10960957	11062263					10960957	10960824	11079426	2755	2865	11019591	11019701
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11021725	11021967	2617	2859	ENSE00003540089	19	10960957	11062263					10960957	10960824	11079426	2866	3108	11021725	11021967
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11023518	11023631	2860	2973	ENSE00003484961	20	10960957	11062263					10960957	10960824	11079426	3109	3222	11023518	11023631
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11024331	11024438	2974	3081	ENSE00003553172	21	10960957	11062263					10960957	10960824	11079426	3223	3330	11024331	11024438
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11025422	11025508	3082	3168	ENSE00003692983	22	10960957	11062263					10960957	10960824	11079426	3331	3417	11025422	11025508
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11026300	11026346	3169	3215	ENSE00003604518	23	10960957	11062263					10960957	10960824	11079426	3418	3464	11026300	11026346
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11027784	11027950	3216	3382	ENSE00003459233	24	10960957	11062263					10960957	10960824	11079426	3465	3631	11027784	11027950
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11030730	11030893	3383	3546	ENSE00003676000	25	10960957	11062263					10960957	10960824	11079426	3632	3795	11030730	11030893
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11033290	11033517	3547	3774	ENSE00003655405	26	10960957	11062263					10960957	10960824	11079426	3796	4023	11033290	11033517
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11034123	11034200	3775	3852	ENSE00003703701	27	10960957	11062263					10960957	10960824	11079426	4024	4101	11034123	11034200
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11034914	11035132	3853	4071	ENSE00003708931	28	10960957	11062263					10960957	10960824	11079426	4102	4320	11034914	11035132
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11039458	11039553	4072	4167	ENSE00003707782	29	10960957	11062263					10960957	10960824	11079426	4321	4416	11039458	11039553
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11058255	11058363	4422	4530	ENSE00003468652	31	10960957	11062263					10960957	10960824	11079426	4671	4779	11058255	11058363
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11058788	11058889	4531	4632	ENSE00003687872	32	10960957	11062263					10960957	10960824	11079426	4780	4881	11058788	11058889
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11059753	11059885	4633	4765	ENSE00003582123	33	10960957	11062263					10960957	10960824	11079426	4882	5014	11059753	11059885
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11060045	11060187	4766	4908	ENSE00003694052	34	10960957	11062263					10960957	10960824	11079426	5015	5157	11060045	11060187
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11041307	11041560	4168	4421	ENSE00003547338	30	10960957	11062263					10960957	10960824	11079426	4417	4670	11041307	11041560
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	10960957	10961174			ENSE00003817571	1	10960957	11062263	10960957	10961174			10960957	10960824	11079426				
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	10984121	10984373	1	222	ENSE00000874191	2	10960957	11062263	10984121	10984151			10960957	10960824	11079426	250	471	10984152	10984373
ENSG00000127616	ENSG00000127616.23	ENST00000642628	ENST00000642628.1	11061784	11062263	4909	4941	ENSE00003821269	35	10960957	11062263			11061817	11062263	10960957	10960824	11079426	5158	5190	11061784	11061816
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	10985273	10985405	223	355	ENSE00003618181	3	10960957	11062276					10960957	10960824	11079426	472	604	10985273	10985405
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	10986189	10986593	356	760	ENSE00003525604	4	10960957	11062276					10960957	10960824	11079426	605	1009	10986189	10986593
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	10986905	10987003	761	859	ENSE00003604554	5	10960957	11062276					10960957	10960824	11079426	1010	1108	10986905	10987003
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	10987666	10987924	860	1118	ENSE00003531833	6	10960957	11062276					10960957	10960824	11079426	1109	1367	10987666	10987924
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	10989317	10989443	1119	1245	ENSE00003670957	7	10960957	11062276					10960957	10960824	11079426	1368	1494	10989317	10989443
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	10991150	10991323	1246	1419	ENSE00003607688	8	10960957	11062276					10960957	10960824	11079426	1495	1668	10991150	10991323
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	10994828	10995001	1420	1593	ENSE00003546739	9	10960957	11062276					10960957	10960824	11079426	1669	1842	10994828	10995001
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	10996213	10996380	1594	1761	ENSE00003527768	10	10960957	11062276					10960957	10960824	11079426	1843	2010	10996213	10996380
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	10996494	10996544	1762	1812	ENSE00003667937	11	10960957	11062276					10960957	10960824	11079426	2011	2061	10996494	10996544
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	11003029	11003159	1813	1943	ENSE00003667107	12	10960957	11062276					10960957	10960824	11079426	2062	2192	11003029	11003159
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	11003340	11003397	1944	2001	ENSE00003539754	13	10960957	11062276					10960957	10960824	11079426	2193	2250	11003340	11003397
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	11007902	11008023	2002	2123	ENSE00003581372	14	10960957	11062276					10960957	10960824	11079426	2251	2372	11007902	11008023
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	11010381	11010531	2124	2274	ENSE00003530860	15	10960957	11062276					10960957	10960824	11079426	2373	2523	11010381	11010531
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	11012949	11013112	2275	2438	ENSE00003654082	16	10960957	11062276					10960957	10960824	11079426	2524	2687	11012949	11013112
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	11018957	11019023	2439	2505	ENSE00003474879	17	10960957	11062276					10960957	10960824	11079426	2688	2754	11018957	11019023
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	11019591	11019701	2506	2616	ENSE00003477043	18	10960957	11062276					10960957	10960824	11079426	2755	2865	11019591	11019701
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	11021725	11021967	2617	2859	ENSE00003540089	19	10960957	11062276					10960957	10960824	11079426	2866	3108	11021725	11021967
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	11023518	11023631	2860	2973	ENSE00003484961	20	10960957	11062276					10960957	10960824	11079426	3109	3222	11023518	11023631
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	11024331	11024438	2974	3081	ENSE00003553172	21	10960957	11062276					10960957	10960824	11079426	3223	3330	11024331	11024438
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	11025422	11025508	3082	3168	ENSE00003692983	22	10960957	11062276					10960957	10960824	11079426	3331	3417	11025422	11025508
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	11026300	11026346	3169	3215	ENSE00003604518	23	10960957	11062276					10960957	10960824	11079426	3418	3464	11026300	11026346
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	11027784	11027950	3216	3382	ENSE00003459233	24	10960957	11062276					10960957	10960824	11079426	3465	3631	11027784	11027950
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	11030730	11030893	3383	3546	ENSE00003676000	25	10960957	11062276					10960957	10960824	11079426	3632	3795	11030730	11030893
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	11033290	11033517	3547	3774	ENSE00003655405	26	10960957	11062276					10960957	10960824	11079426	3796	4023	11033290	11033517
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	11034123	11034200	3775	3852	ENSE00003703701	27	10960957	11062276					10960957	10960824	11079426	4024	4101	11034123	11034200
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	11034914	11035132	3853	4071	ENSE00003708931	28	10960957	11062276					10960957	10960824	11079426	4102	4320	11034914	11035132
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	11041298	11041560	4072	4334	ENSE00003707185	29	10960957	11062276					10960957	10960824	11079426	4321	4583	11041298	11041560
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	11058255	11058363	4335	4443	ENSE00003468652	30	10960957	11062276					10960957	10960824	11079426	4584	4692	11058255	11058363
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	11058788	11058889	4444	4545	ENSE00003687872	31	10960957	11062276					10960957	10960824	11079426	4693	4794	11058788	11058889
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	11059753	11059885	4546	4678	ENSE00003582123	32	10960957	11062276					10960957	10960824	11079426	4795	4927	11059753	11059885
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	11060045	11060187	4679	4821	ENSE00003694052	33	10960957	11062276					10960957	10960824	11079426	4928	5070	11060045	11060187
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	10960957	10961174			ENSE00003817571	1	10960957	11062276	10960957	10961174			10960957	10960824	11079426				
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	10984121	10984373	1	222	ENSE00000874191	2	10960957	11062276	10984121	10984151			10960957	10960824	11079426	250	471	10984152	10984373
ENSG00000127616	ENSG00000127616.23	ENST00000643296	ENST00000643296.1	11061784	11062276	4822	4854	ENSE00003816767	34	10960957	11062276			11061817	11062276	10960957	10960824	11079426	5071	5103	11061784	11061816
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	10985273	10985405	223	355	ENSE00003618181	3	10960957	11062276					10960957	10960824	11079426	472	604	10985273	10985405
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	10986189	10986593	356	760	ENSE00003525604	4	10960957	11062276					10960957	10960824	11079426	605	1009	10986189	10986593
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	10986905	10987003	761	859	ENSE00003604554	5	10960957	11062276					10960957	10960824	11079426	1010	1108	10986905	10987003
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	10987666	10987924	860	1118	ENSE00003531833	6	10960957	11062276					10960957	10960824	11079426	1109	1367	10987666	10987924
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	10989317	10989443	1119	1245	ENSE00003670957	7	10960957	11062276					10960957	10960824	11079426	1368	1494	10989317	10989443
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	10991150	10991323	1246	1419	ENSE00003607688	8	10960957	11062276					10960957	10960824	11079426	1495	1668	10991150	10991323
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	10994828	10995001	1420	1593	ENSE00003546739	9	10960957	11062276					10960957	10960824	11079426	1669	1842	10994828	10995001
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	10996213	10996380	1594	1761	ENSE00003527768	10	10960957	11062276					10960957	10960824	11079426	1843	2010	10996213	10996380
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	10996494	10996544	1762	1812	ENSE00003667937	11	10960957	11062276					10960957	10960824	11079426	2011	2061	10996494	10996544
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	11003029	11003159	1813	1943	ENSE00003667107	12	10960957	11062276					10960957	10960824	11079426	2062	2192	11003029	11003159
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	11003340	11003397	1944	2001	ENSE00003539754	13	10960957	11062276					10960957	10960824	11079426	2193	2250	11003340	11003397
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	11007902	11008023	2002	2123	ENSE00003581372	14	10960957	11062276					10960957	10960824	11079426	2251	2372	11007902	11008023
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	11010381	11010531	2124	2274	ENSE00003530860	15	10960957	11062276					10960957	10960824	11079426	2373	2523	11010381	11010531
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	11012949	11013112	2275	2438	ENSE00003654082	16	10960957	11062276					10960957	10960824	11079426	2524	2687	11012949	11013112
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	11018957	11019023	2439	2505	ENSE00003474879	17	10960957	11062276					10960957	10960824	11079426	2688	2754	11018957	11019023
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	11019591	11019701	2506	2616	ENSE00003477043	18	10960957	11062276					10960957	10960824	11079426	2755	2865	11019591	11019701
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	11021725	11021967	2617	2859	ENSE00003540089	19	10960957	11062276					10960957	10960824	11079426	2866	3108	11021725	11021967
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	11023518	11023631	2860	2973	ENSE00003484961	20	10960957	11062276					10960957	10960824	11079426	3109	3222	11023518	11023631
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	11024331	11024438	2974	3081	ENSE00003553172	21	10960957	11062276					10960957	10960824	11079426	3223	3330	11024331	11024438
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	11025422	11025508	3082	3168	ENSE00003692983	22	10960957	11062276					10960957	10960824	11079426	3331	3417	11025422	11025508
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	11026300	11026346	3169	3215	ENSE00003604518	23	10960957	11062276					10960957	10960824	11079426	3418	3464	11026300	11026346
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	11027784	11027950	3216	3382	ENSE00003459233	24	10960957	11062276					10960957	10960824	11079426	3465	3631	11027784	11027950
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	11030730	11030893	3383	3546	ENSE00003676000	25	10960957	11062276					10960957	10960824	11079426	3632	3795	11030730	11030893
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	11033290	11033517	3547	3774	ENSE00003655405	26	10960957	11062276					10960957	10960824	11079426	3796	4023	11033290	11033517
ENSG00000127616	ENSG00000127616.23	ENST00000647230	ENST00000647230.1	11034123	11034200	3775	3852	ENSE00003703701	27	10960957	11062276					10960957	10960824	11079426	4024	4101	11034123	11034200
